Accident year,Road user,Casualty class,Casualty age,Weather condition,All casualties
2019,Car (Includes taxis and minibus),Driver or rider,76,Raining no high winds,33
2019,Car (Includes taxis and minibus),Driver or rider,76,Snowing no high winds,2
2019,Car (Includes taxis and minibus),Driver or rider,76,Fine + high winds,3
2019,Car (Includes taxis and minibus),Driver or rider,76,Raining + high winds,7
2019,Car (Includes taxis and minibus),Driver or rider,76,Fog or mist,1
2019,Car (Includes taxis and minibus),Driver or rider,76,Other,6
2019,Car (Includes taxis and minibus),Driver or rider,77,Unknown,6
2019,Car (Includes taxis and minibus),Driver or rider,77,Fine no high winds,238
2019,Car (Includes taxis and minibus),Driver or rider,77,Raining no high winds,28
2019,Car (Includes taxis and minibus),Driver or rider,77,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,77,Fine + high winds,7
2019,Car (Includes taxis and minibus),Driver or rider,77,Raining + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,77,Other,2
2019,Car (Includes taxis and minibus),Driver or rider,78,Unknown,3
2019,Car (Includes taxis and minibus),Driver or rider,78,Fine no high winds,167
2019,Car (Includes taxis and minibus),Driver or rider,78,Raining no high winds,20
2019,Car (Includes taxis and minibus),Driver or rider,78,Fine + high winds,3
2019,Car (Includes taxis and minibus),Driver or rider,78,Other,5
2019,Car (Includes taxis and minibus),Driver or rider,79,Unknown,2
2019,Car (Includes taxis and minibus),Driver or rider,79,Fine no high winds,247
2019,Car (Includes taxis and minibus),Driver or rider,79,Raining no high winds,37
2019,Car (Includes taxis and minibus),Driver or rider,79,Fine + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,79,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,79,Fog or mist,1
2019,Car (Includes taxis and minibus),Driver or rider,79,Other,4
2019,Car (Includes taxis and minibus),Driver or rider,80,Unknown,2
2019,Car (Includes taxis and minibus),Driver or rider,80,Fine no high winds,192
2019,Car (Includes taxis and minibus),Driver or rider,80,Raining no high winds,25
2019,Car (Includes taxis and minibus),Driver or rider,80,Fine + high winds,2
2019,Car (Includes taxis and minibus),Driver or rider,80,Raining + high winds,2
2019,Car (Includes taxis and minibus),Driver or rider,80,Other,5
2019,Car (Includes taxis and minibus),Driver or rider,81,Unknown,3
2019,Car (Includes taxis and minibus),Driver or rider,81,Fine no high winds,193
2019,Car (Includes taxis and minibus),Driver or rider,81,Raining no high winds,33
2019,Car (Includes taxis and minibus),Driver or rider,81,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,81,Fine + high winds,4
2019,Car (Includes taxis and minibus),Driver or rider,81,Raining + high winds,2
2019,Car (Includes taxis and minibus),Driver or rider,81,Other,5
2019,Car (Includes taxis and minibus),Driver or rider,82,Unknown,3
2019,Car (Includes taxis and minibus),Driver or rider,82,Fine no high winds,178
2019,Car (Includes taxis and minibus),Driver or rider,82,Raining no high winds,29
2019,Car (Includes taxis and minibus),Driver or rider,82,Fine + high winds,6
2019,Car (Includes taxis and minibus),Driver or rider,82,Raining + high winds,2
2019,Car (Includes taxis and minibus),Driver or rider,82,Fog or mist,2
2019,Car (Includes taxis and minibus),Driver or rider,82,Other,2
2019,Car (Includes taxis and minibus),Driver or rider,83,Unknown,3
2019,Car (Includes taxis and minibus),Driver or rider,83,Fine no high winds,191
2019,Car (Includes taxis and minibus),Driver or rider,83,Raining no high winds,20
2019,Car (Includes taxis and minibus),Driver or rider,83,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,83,Fine + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,83,Raining + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,83,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,83,Fog or mist,2
2019,Car (Includes taxis and minibus),Driver or rider,83,Other,5
2019,Car (Includes taxis and minibus),Driver or rider,84,Unknown,6
2019,Car (Includes taxis and minibus),Driver or rider,84,Fine no high winds,159
2019,Car (Includes taxis and minibus),Driver or rider,84,Raining no high winds,28
2019,Car (Includes taxis and minibus),Driver or rider,84,Fine + high winds,4
2019,Car (Includes taxis and minibus),Driver or rider,84,Raining + high winds,4
2019,Car (Includes taxis and minibus),Driver or rider,84,Fog or mist,1
2019,Car (Includes taxis and minibus),Driver or rider,84,Other,1
2019,Car (Includes taxis and minibus),Driver or rider,85,Unknown,3
2019,Car (Includes taxis and minibus),Driver or rider,85,Fine no high winds,112
2019,Car (Includes taxis and minibus),Driver or rider,85,Raining no high winds,18
2019,Car (Includes taxis and minibus),Driver or rider,85,Other,3
2019,Car (Includes taxis and minibus),Driver or rider,86,Fine no high winds,114
2019,Car (Includes taxis and minibus),Driver or rider,86,Raining no high winds,14
2019,Car (Includes taxis and minibus),Driver or rider,86,Fine + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,86,Raining + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,86,Fog or mist,1
2019,Car (Includes taxis and minibus),Driver or rider,86,Other,1
2019,Car (Includes taxis and minibus),Driver or rider,87,Unknown,4
2019,Car (Includes taxis and minibus),Driver or rider,87,Fine no high winds,98
2019,Car (Includes taxis and minibus),Driver or rider,87,Raining no high winds,14
2019,Car (Includes taxis and minibus),Driver or rider,87,Raining + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,87,Other,1
2019,Car (Includes taxis and minibus),Driver or rider,88,Fine no high winds,79
2019,Car (Includes taxis and minibus),Driver or rider,88,Raining no high winds,11
2019,Car (Includes taxis and minibus),Driver or rider,88,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,88,Fine + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,88,Other,2
2019,Car (Includes taxis and minibus),Driver or rider,89,Fine no high winds,49
2019,Car (Includes taxis and minibus),Driver or rider,89,Raining no high winds,13
2019,Car (Includes taxis and minibus),Driver or rider,89,Raining + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,89,Fog or mist,1
2019,Car (Includes taxis and minibus),Driver or rider,89,Other,2
2019,Car (Includes taxis and minibus),Driver or rider,90,Fine no high winds,53
2019,Car (Includes taxis and minibus),Driver or rider,90,Raining no high winds,6
2019,Car (Includes taxis and minibus),Driver or rider,90,Fine + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,90,Raining + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,90,Other,2
2019,Car (Includes taxis and minibus),Driver or rider,91,Fine no high winds,36
2019,Car (Includes taxis and minibus),Driver or rider,91,Raining no high winds,2
2019,Car (Includes taxis and minibus),Driver or rider,91,Fine + high winds,2
2019,Car (Includes taxis and minibus),Driver or rider,91,Raining + high winds,3
2019,Car (Includes taxis and minibus),Driver or rider,92,Unknown,1
2019,Car (Includes taxis and minibus),Driver or rider,92,Fine no high winds,24
2019,Car (Includes taxis and minibus),Driver or rider,92,Raining no high winds,2
2019,Car (Includes taxis and minibus),Driver or rider,92,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,92,Raining + high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,92,Fog or mist,1
2019,Car (Includes taxis and minibus),Driver or rider,92,Other,1
2019,Car (Includes taxis and minibus),Driver or rider,93,Fine no high winds,23
2019,Car (Includes taxis and minibus),Driver or rider,93,Raining no high winds,1
2019,Car (Includes taxis and minibus),Driver or rider,94,Fine no high winds,18
2019,Car (Includes taxis and minibus),Driver or rider,95,Fine no high winds,7
2019,Car (Includes taxis and minibus),Driver or rider,95,Raining no high winds,2
2019,Car (Includes taxis and minibus),Driver or rider,96,Fine no high winds,5
2019,Car (Includes taxis and minibus),Driver or rider,97,Fine no high winds,2
2019,Car (Includes taxis and minibus),Driver or rider,98,Fine no high winds,3
2019,Car (Includes taxis and minibus),Driver or rider,101,Fine no high winds,1
2019,Car (Includes taxis and minibus),Passenger,Unknown or missing,Unknown,67
2019,Car (Includes taxis and minibus),Passenger,Unknown or missing,Fine no high winds,1031
2019,Car (Includes taxis and minibus),Passenger,Unknown or missing,Raining no high winds,170
2019,Car (Includes taxis and minibus),Passenger,Unknown or missing,Snowing no high winds,4
2019,Car (Includes taxis and minibus),Passenger,Unknown or missing,Fine + high winds,8
2019,Car (Includes taxis and minibus),Passenger,Unknown or missing,Raining + high winds,15
2019,Car (Includes taxis and minibus),Passenger,Unknown or missing,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,Unknown or missing,Other,93
2019,Car (Includes taxis and minibus),Passenger,0,Unknown,3
2019,Car (Includes taxis and minibus),Passenger,0,Fine no high winds,126
2019,Car (Includes taxis and minibus),Passenger,0,Raining no high winds,20
2019,Car (Includes taxis and minibus),Passenger,0,Fine + high winds,3
2019,Car (Includes taxis and minibus),Passenger,0,Raining + high winds,3
2019,Car (Includes taxis and minibus),Passenger,0,Other,3
2019,Car (Includes taxis and minibus),Passenger,1,Unknown,2
2019,Car (Includes taxis and minibus),Passenger,1,Fine no high winds,173
2019,Car (Includes taxis and minibus),Passenger,1,Raining no high winds,37
2019,Car (Includes taxis and minibus),Passenger,1,Fine + high winds,2
2019,Car (Includes taxis and minibus),Passenger,1,Raining + high winds,4
2019,Car (Includes taxis and minibus),Passenger,1,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,1,Other,2
2019,Car (Includes taxis and minibus),Passenger,2,Unknown,6
2019,Car (Includes taxis and minibus),Passenger,2,Fine no high winds,214
2019,Car (Includes taxis and minibus),Passenger,2,Raining no high winds,35
2019,Car (Includes taxis and minibus),Passenger,2,Fine + high winds,6
2019,Car (Includes taxis and minibus),Passenger,2,Raining + high winds,3
2019,Car (Includes taxis and minibus),Passenger,2,Fog or mist,2
2019,Car (Includes taxis and minibus),Passenger,2,Other,5
2019,Car (Includes taxis and minibus),Passenger,3,Unknown,3
2019,Car (Includes taxis and minibus),Passenger,3,Fine no high winds,216
2019,Car (Includes taxis and minibus),Passenger,3,Raining no high winds,31
2019,Car (Includes taxis and minibus),Passenger,3,Fine + high winds,7
2019,Car (Includes taxis and minibus),Passenger,3,Raining + high winds,6
2019,Car (Includes taxis and minibus),Passenger,3,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,3,Other,5
2019,Car (Includes taxis and minibus),Passenger,4,Unknown,5
2019,Car (Includes taxis and minibus),Passenger,4,Fine no high winds,282
2019,Car (Includes taxis and minibus),Passenger,4,Raining no high winds,32
2019,Car (Includes taxis and minibus),Passenger,4,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,4,Fine + high winds,6
2019,Car (Includes taxis and minibus),Passenger,4,Raining + high winds,6
2019,Car (Includes taxis and minibus),Passenger,4,Other,9
2019,Car (Includes taxis and minibus),Passenger,5,Unknown,4
2019,Car (Includes taxis and minibus),Passenger,5,Fine no high winds,245
2019,Car (Includes taxis and minibus),Passenger,5,Raining no high winds,39
2019,Car (Includes taxis and minibus),Passenger,5,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,5,Fine + high winds,5
2019,Car (Includes taxis and minibus),Passenger,5,Raining + high winds,6
2019,Car (Includes taxis and minibus),Passenger,5,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,5,Other,3
2019,Car (Includes taxis and minibus),Passenger,6,Unknown,8
2019,Car (Includes taxis and minibus),Passenger,6,Fine no high winds,315
2019,Car (Includes taxis and minibus),Passenger,6,Raining no high winds,58
2019,Car (Includes taxis and minibus),Passenger,6,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,6,Fine + high winds,4
2019,Car (Includes taxis and minibus),Passenger,6,Raining + high winds,6
2019,Car (Includes taxis and minibus),Passenger,6,Other,10
2019,Car (Includes taxis and minibus),Passenger,7,Unknown,9
2019,Car (Includes taxis and minibus),Passenger,7,Fine no high winds,317
2019,Car (Includes taxis and minibus),Passenger,7,Raining no high winds,51
2019,Car (Includes taxis and minibus),Passenger,7,Snowing no high winds,2
2019,Car (Includes taxis and minibus),Passenger,7,Fine + high winds,6
2019,Car (Includes taxis and minibus),Passenger,7,Raining + high winds,2
2019,Car (Includes taxis and minibus),Passenger,7,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,7,Other,5
2019,Car (Includes taxis and minibus),Passenger,8,Unknown,11
2019,Car (Includes taxis and minibus),Passenger,8,Fine no high winds,365
2019,Car (Includes taxis and minibus),Passenger,8,Raining no high winds,45
2019,Car (Includes taxis and minibus),Passenger,8,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,8,Fine + high winds,7
2019,Car (Includes taxis and minibus),Passenger,8,Raining + high winds,3
2019,Car (Includes taxis and minibus),Passenger,8,Other,8
2019,Car (Includes taxis and minibus),Passenger,9,Unknown,12
2019,Car (Includes taxis and minibus),Passenger,9,Fine no high winds,360
2019,Car (Includes taxis and minibus),Passenger,9,Raining no high winds,52
2019,Car (Includes taxis and minibus),Passenger,9,Snowing no high winds,3
2019,Car (Includes taxis and minibus),Passenger,9,Fine + high winds,5
2019,Car (Includes taxis and minibus),Passenger,9,Raining + high winds,6
2019,Car (Includes taxis and minibus),Passenger,9,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Passenger,9,Fog or mist,2
2019,Car (Includes taxis and minibus),Passenger,9,Other,7
2019,Car (Includes taxis and minibus),Passenger,10,Unknown,7
2019,Car (Includes taxis and minibus),Passenger,10,Fine no high winds,369
2019,Car (Includes taxis and minibus),Passenger,10,Raining no high winds,48
2019,Car (Includes taxis and minibus),Passenger,10,Snowing no high winds,2
2019,Car (Includes taxis and minibus),Passenger,10,Fine + high winds,7
2019,Car (Includes taxis and minibus),Passenger,10,Raining + high winds,6
2019,Car (Includes taxis and minibus),Passenger,10,Other,3
2019,Car (Includes taxis and minibus),Passenger,11,Unknown,11
2019,Car (Includes taxis and minibus),Passenger,11,Fine no high winds,355
2019,Car (Includes taxis and minibus),Passenger,11,Raining no high winds,58
2019,Car (Includes taxis and minibus),Passenger,11,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,11,Fine + high winds,7
2019,Car (Includes taxis and minibus),Passenger,11,Raining + high winds,4
2019,Car (Includes taxis and minibus),Passenger,11,Other,11
2019,Car (Includes taxis and minibus),Passenger,12,Unknown,6
2019,Car (Includes taxis and minibus),Passenger,12,Fine no high winds,332
2019,Car (Includes taxis and minibus),Passenger,12,Raining no high winds,46
2019,Car (Includes taxis and minibus),Passenger,12,Snowing no high winds,4
2019,Car (Includes taxis and minibus),Passenger,12,Fine + high winds,11
2019,Car (Includes taxis and minibus),Passenger,12,Raining + high winds,10
2019,Car (Includes taxis and minibus),Passenger,12,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Passenger,12,Other,11
2019,Car (Includes taxis and minibus),Passenger,13,Unknown,8
2019,Car (Includes taxis and minibus),Passenger,13,Fine no high winds,291
2019,Car (Includes taxis and minibus),Passenger,13,Raining no high winds,54
2019,Car (Includes taxis and minibus),Passenger,13,Fine + high winds,6
2019,Car (Includes taxis and minibus),Passenger,13,Raining + high winds,2
2019,Car (Includes taxis and minibus),Passenger,13,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,13,Other,7
2019,Car (Includes taxis and minibus),Passenger,14,Unknown,11
2019,Car (Includes taxis and minibus),Passenger,14,Fine no high winds,296
2019,Car (Includes taxis and minibus),Passenger,14,Raining no high winds,48
2019,Car (Includes taxis and minibus),Passenger,14,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,14,Fine + high winds,6
2019,Car (Includes taxis and minibus),Passenger,14,Raining + high winds,4
2019,Car (Includes taxis and minibus),Passenger,14,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,14,Other,5
2019,Car (Includes taxis and minibus),Passenger,15,Unknown,8
2019,Car (Includes taxis and minibus),Passenger,15,Fine no high winds,297
2019,Car (Includes taxis and minibus),Passenger,15,Raining no high winds,69
2019,Car (Includes taxis and minibus),Passenger,15,Snowing no high winds,2
2019,Car (Includes taxis and minibus),Passenger,15,Fine + high winds,5
2019,Car (Includes taxis and minibus),Passenger,15,Raining + high winds,9
2019,Car (Includes taxis and minibus),Passenger,15,Other,5
2019,Car (Includes taxis and minibus),Passenger,16,Unknown,17
2019,Car (Includes taxis and minibus),Passenger,16,Fine no high winds,427
2019,Car (Includes taxis and minibus),Passenger,16,Raining no high winds,72
2019,Car (Includes taxis and minibus),Passenger,16,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,16,Fine + high winds,8
2019,Car (Includes taxis and minibus),Passenger,16,Raining + high winds,9
2019,Car (Includes taxis and minibus),Passenger,16,Fog or mist,4
2019,Car (Includes taxis and minibus),Passenger,16,Other,9
2019,Car (Includes taxis and minibus),Passenger,17,Unknown,15
2019,Car (Includes taxis and minibus),Passenger,17,Fine no high winds,711
2019,Car (Includes taxis and minibus),Passenger,17,Raining no high winds,145
2019,Car (Includes taxis and minibus),Passenger,17,Snowing no high winds,3
2019,Car (Includes taxis and minibus),Passenger,17,Fine + high winds,8
2019,Car (Includes taxis and minibus),Passenger,17,Raining + high winds,21
2019,Car (Includes taxis and minibus),Passenger,17,Fog or mist,6
2019,Car (Includes taxis and minibus),Passenger,17,Other,27
2019,Car (Includes taxis and minibus),Passenger,18,Unknown,12
2019,Car (Includes taxis and minibus),Passenger,18,Fine no high winds,784
2019,Car (Includes taxis and minibus),Passenger,18,Raining no high winds,161
2019,Car (Includes taxis and minibus),Passenger,18,Snowing no high winds,5
2019,Car (Includes taxis and minibus),Passenger,18,Fine + high winds,11
2019,Car (Includes taxis and minibus),Passenger,18,Raining + high winds,27
2019,Car (Includes taxis and minibus),Passenger,18,Fog or mist,4
2019,Car (Includes taxis and minibus),Passenger,18,Other,21
2019,Car (Includes taxis and minibus),Passenger,19,Unknown,24
2019,Car (Includes taxis and minibus),Passenger,19,Fine no high winds,633
2019,Car (Includes taxis and minibus),Passenger,19,Raining no high winds,118
2019,Car (Includes taxis and minibus),Passenger,19,Snowing no high winds,6
2019,Car (Includes taxis and minibus),Passenger,19,Fine + high winds,16
2019,Car (Includes taxis and minibus),Passenger,19,Raining + high winds,17
2019,Car (Includes taxis and minibus),Passenger,19,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Passenger,19,Fog or mist,6
2019,Car (Includes taxis and minibus),Passenger,19,Other,16
2019,Car (Includes taxis and minibus),Passenger,20,Unknown,18
2019,Car (Includes taxis and minibus),Passenger,20,Fine no high winds,633
2019,Car (Includes taxis and minibus),Passenger,20,Raining no high winds,141
2019,Car (Includes taxis and minibus),Passenger,20,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,20,Fine + high winds,6
2019,Car (Includes taxis and minibus),Passenger,20,Raining + high winds,16
2019,Car (Includes taxis and minibus),Passenger,20,Snowing + high winds,2
2019,Car (Includes taxis and minibus),Passenger,20,Fog or mist,9
2019,Car (Includes taxis and minibus),Passenger,20,Other,25
2019,Car (Includes taxis and minibus),Passenger,21,Unknown,11
2019,Car (Includes taxis and minibus),Passenger,21,Fine no high winds,537
2019,Car (Includes taxis and minibus),Passenger,21,Raining no high winds,98
2019,Car (Includes taxis and minibus),Passenger,21,Fine + high winds,15
2019,Car (Includes taxis and minibus),Passenger,21,Raining + high winds,12
2019,Car (Includes taxis and minibus),Passenger,21,Snowing + high winds,1
2019,Car (Includes taxis and minibus),Passenger,21,Fog or mist,7
2019,Car (Includes taxis and minibus),Passenger,21,Other,15
2019,Car (Includes taxis and minibus),Passenger,22,Unknown,10
2019,Car (Includes taxis and minibus),Passenger,22,Fine no high winds,484
2019,Car (Includes taxis and minibus),Passenger,22,Raining no high winds,104
2019,Car (Includes taxis and minibus),Passenger,22,Fine + high winds,10
2019,Car (Includes taxis and minibus),Passenger,22,Raining + high winds,11
2019,Car (Includes taxis and minibus),Passenger,22,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,22,Other,25
2019,Car (Includes taxis and minibus),Passenger,23,Unknown,14
2019,Car (Includes taxis and minibus),Passenger,23,Fine no high winds,415
2019,Car (Includes taxis and minibus),Passenger,23,Raining no high winds,99
2019,Car (Includes taxis and minibus),Passenger,23,Snowing no high winds,2
2019,Car (Includes taxis and minibus),Passenger,23,Fine + high winds,4
2019,Car (Includes taxis and minibus),Passenger,23,Raining + high winds,11
2019,Car (Includes taxis and minibus),Passenger,23,Fog or mist,2
2019,Car (Includes taxis and minibus),Passenger,23,Other,26
2019,Car (Includes taxis and minibus),Passenger,24,Unknown,15
2019,Car (Includes taxis and minibus),Passenger,24,Fine no high winds,455
2019,Car (Includes taxis and minibus),Passenger,24,Raining no high winds,89
2019,Car (Includes taxis and minibus),Passenger,24,Snowing no high winds,3
2019,Car (Includes taxis and minibus),Passenger,24,Fine + high winds,5
2019,Car (Includes taxis and minibus),Passenger,24,Raining + high winds,12
2019,Car (Includes taxis and minibus),Passenger,24,Fog or mist,5
2019,Car (Includes taxis and minibus),Passenger,24,Other,10
2019,Car (Includes taxis and minibus),Passenger,25,Unknown,12
2019,Car (Includes taxis and minibus),Passenger,25,Fine no high winds,443
2019,Car (Includes taxis and minibus),Passenger,25,Raining no high winds,97
2019,Car (Includes taxis and minibus),Passenger,25,Snowing no high winds,3
2019,Car (Includes taxis and minibus),Passenger,25,Fine + high winds,7
2019,Car (Includes taxis and minibus),Passenger,25,Raining + high winds,4
2019,Car (Includes taxis and minibus),Passenger,25,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,25,Other,8
2019,Car (Includes taxis and minibus),Passenger,26,Unknown,10
2019,Car (Includes taxis and minibus),Passenger,26,Fine no high winds,376
2019,Car (Includes taxis and minibus),Passenger,26,Raining no high winds,68
2019,Car (Includes taxis and minibus),Passenger,26,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,26,Fine + high winds,9
2019,Car (Includes taxis and minibus),Passenger,26,Raining + high winds,4
2019,Car (Includes taxis and minibus),Passenger,26,Fog or mist,3
2019,Car (Includes taxis and minibus),Passenger,26,Other,12
2019,Car (Includes taxis and minibus),Passenger,27,Unknown,20
2019,Car (Includes taxis and minibus),Passenger,27,Fine no high winds,352
2019,Car (Includes taxis and minibus),Passenger,27,Raining no high winds,71
2019,Car (Includes taxis and minibus),Passenger,27,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,27,Fine + high winds,3
2019,Car (Includes taxis and minibus),Passenger,27,Raining + high winds,8
2019,Car (Includes taxis and minibus),Passenger,27,Fog or mist,2
2019,Car (Includes taxis and minibus),Passenger,27,Other,8
2019,Car (Includes taxis and minibus),Passenger,28,Unknown,12
2019,Car (Includes taxis and minibus),Passenger,28,Fine no high winds,382
2019,Car (Includes taxis and minibus),Passenger,28,Raining no high winds,74
2019,Car (Includes taxis and minibus),Passenger,28,Fine + high winds,5
2019,Car (Includes taxis and minibus),Passenger,28,Raining + high winds,8
2019,Car (Includes taxis and minibus),Passenger,28,Other,13
2019,Car (Includes taxis and minibus),Passenger,29,Unknown,10
2019,Car (Includes taxis and minibus),Passenger,29,Fine no high winds,368
2019,Car (Includes taxis and minibus),Passenger,29,Raining no high winds,74
2019,Car (Includes taxis and minibus),Passenger,29,Snowing no high winds,2
2019,Car (Includes taxis and minibus),Passenger,29,Fine + high winds,8
2019,Car (Includes taxis and minibus),Passenger,29,Raining + high winds,3
2019,Car (Includes taxis and minibus),Passenger,29,Fog or mist,3
2019,Car (Includes taxis and minibus),Passenger,29,Other,13
2019,Car (Includes taxis and minibus),Passenger,30,Unknown,21
2019,Car (Includes taxis and minibus),Passenger,30,Fine no high winds,441
2019,Car (Includes taxis and minibus),Passenger,30,Raining no high winds,91
2019,Car (Includes taxis and minibus),Passenger,30,Snowing no high winds,3
2019,Car (Includes taxis and minibus),Passenger,30,Fine + high winds,9
2019,Car (Includes taxis and minibus),Passenger,30,Raining + high winds,5
2019,Car (Includes taxis and minibus),Passenger,30,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,30,Other,14
2019,Car (Includes taxis and minibus),Passenger,31,Unknown,3
2019,Car (Includes taxis and minibus),Passenger,31,Fine no high winds,312
2019,Car (Includes taxis and minibus),Passenger,31,Raining no high winds,50
2019,Car (Includes taxis and minibus),Passenger,31,Fine + high winds,2
2019,Car (Includes taxis and minibus),Passenger,31,Raining + high winds,6
2019,Car (Includes taxis and minibus),Passenger,31,Other,9
2019,Car (Includes taxis and minibus),Passenger,32,Unknown,5
2019,Car (Includes taxis and minibus),Passenger,32,Fine no high winds,288
2019,Car (Includes taxis and minibus),Passenger,32,Raining no high winds,57
2019,Car (Includes taxis and minibus),Passenger,32,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,32,Fine + high winds,6
2019,Car (Includes taxis and minibus),Passenger,32,Raining + high winds,7
2019,Car (Includes taxis and minibus),Passenger,32,Other,5
2019,Car (Includes taxis and minibus),Passenger,33,Unknown,8
2019,Car (Includes taxis and minibus),Passenger,33,Fine no high winds,254
2019,Car (Includes taxis and minibus),Passenger,33,Raining no high winds,60
2019,Car (Includes taxis and minibus),Passenger,33,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,33,Fine + high winds,5
2019,Car (Includes taxis and minibus),Passenger,33,Raining + high winds,6
2019,Car (Includes taxis and minibus),Passenger,33,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,33,Other,6
2019,Car (Includes taxis and minibus),Passenger,34,Unknown,4
2019,Car (Includes taxis and minibus),Passenger,34,Fine no high winds,249
2019,Car (Includes taxis and minibus),Passenger,34,Raining no high winds,57
2019,Car (Includes taxis and minibus),Passenger,34,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,34,Raining + high winds,5
2019,Car (Includes taxis and minibus),Passenger,34,Fog or mist,1
2019,Car (Includes taxis and minibus),Passenger,34,Other,5
2019,Car (Includes taxis and minibus),Passenger,35,Unknown,6
2019,Car (Includes taxis and minibus),Passenger,35,Fine no high winds,269
2019,Car (Includes taxis and minibus),Passenger,35,Raining no high winds,53
2019,Car (Includes taxis and minibus),Passenger,35,Fine + high winds,5
2019,Car (Includes taxis and minibus),Passenger,35,Raining + high winds,4
2019,Car (Includes taxis and minibus),Passenger,35,Fog or mist,2
2019,Car (Includes taxis and minibus),Passenger,35,Other,11
2019,Car (Includes taxis and minibus),Passenger,36,Unknown,5
2019,Car (Includes taxis and minibus),Passenger,36,Fine no high winds,241
2019,Car (Includes taxis and minibus),Passenger,36,Raining no high winds,42
2019,Car (Includes taxis and minibus),Passenger,36,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,36,Fine + high winds,6
2019,Car (Includes taxis and minibus),Passenger,36,Raining + high winds,2
2019,Car (Includes taxis and minibus),Passenger,36,Other,8
2019,Car (Includes taxis and minibus),Passenger,37,Unknown,4
2019,Car (Includes taxis and minibus),Passenger,37,Fine no high winds,230
2019,Car (Includes taxis and minibus),Passenger,37,Raining no high winds,41
2019,Car (Includes taxis and minibus),Passenger,37,Fine + high winds,2
2019,Car (Includes taxis and minibus),Passenger,37,Raining + high winds,4
2019,Car (Includes taxis and minibus),Passenger,37,Other,5
2019,Car (Includes taxis and minibus),Passenger,38,Unknown,8
2019,Car (Includes taxis and minibus),Passenger,38,Fine no high winds,209
2019,Car (Includes taxis and minibus),Passenger,38,Raining no high winds,39
2019,Car (Includes taxis and minibus),Passenger,38,Fine + high winds,6
2019,Car (Includes taxis and minibus),Passenger,38,Raining + high winds,2
2019,Car (Includes taxis and minibus),Passenger,38,Other,9
2019,Car (Includes taxis and minibus),Passenger,39,Unknown,5
2019,Car (Includes taxis and minibus),Passenger,39,Fine no high winds,192
2019,Car (Includes taxis and minibus),Passenger,39,Raining no high winds,35
2019,Car (Includes taxis and minibus),Passenger,39,Snowing no high winds,1
2019,Car (Includes taxis and minibus),Passenger,39,Fine + high winds,1
2019,Car (Includes taxis and minibus),Passenger,39,Raining + high winds,4
